TreeDepth,Offset,Name
0,0x8f870b877cb0,\\Windows\\SystemApps\\Microsoft.Windows.Cortana_cw5n1h2txyewy\\BingConfigurationClient.dll
0,0x8f870b878480,\\$Directory
0,0x8f870b878610,\\Windows\\System32\\cflapi.dll
0,0x8f870b8787a0,\\Windows\\System32\\Windows.Cortana.PAL.Desktop.dll
0,0x8f870b878930,\\ProgramData\\Microsoft\\Windows\\AppRepository\\Packages\\Microsoft.Windows.ShellExperienceHost_10.0.17763.1_neutral_neutral_cw5n1h2txyewy\\ActivationStore.dat
0,0x8f870b878c50,\\Windows\\SystemApps\\Microsoft.Windows.Cortana_cw5n1h2txyewy\\Cortana.Core.dll
0,0x8f870b879100,\\Windows\\System32\\en-US\\Windows.Web.dll.mui
0,0x8f870b879290,\\Windows\\Fonts\\segoeui.ttf
0,0x8f870b879420,\\Endpoint
0,0x8f870b8795b0,\\Windows\\System32
0,0x8f870b879740,\\Windows\\System32\\sfc.dll
0,0x8f870b8798d0,\\Windows\\ShellExperiences\\Windows.UI.ActionCenter.dll
0,0x8f870b879d80,\\Windows\\System32
0,0x8f870b87a0a0,\\Windows\\SystemApps\\ShellExperienceHost_cw5n1h2txyewy\\resources.pri
0,0x8f870b87a550,\\Sessions\\1\\AppContainerNamedObjects\\S-1-15-2-155514346-2573954481-755741238-1654018636-1233331829-3075935687-2861478708
0,0x8f870b87a6e0,\\Windows\\ShellExperiences\\QuickActions.dll
0,0x8f870b87a870,\\$Directory
0,0x8f870b87aa00,\\Windows\\System32\\QuickActionsDataModel.dll
0,0x8f870b87ab90,\\Users\\alice\\AppData\\LocalLow\\Microsoft\\CryptnetUrlCache\\MetaData
0,0x8f870b87ad20,\\Windows\\SystemApps\\ShellExperienceHost_cw5n1h2txyewy\\ShellExperienceHost.exe
0,0x8f870b87b360,\\Windows\\System32\\SyncCenter.dll
0,0x8f870b87b4f0,\\Windows\\System32\\ShellExperiences\\Windows.UI.Shell.SharedUtilities.dll
0,0x8f870b87b680,\\Windows\\System32\\en-US\\KernelBase.dll.mui
0,0x8f870b87b810,\\Windows\\System32\\appinfo.dll
0,0x8f870b87bb30,\\Windows\\System32\\en-US\\dui70.dll.mui
0,0x8f870b87c300,\\ProgramData\\Microsoft\\Windows\\AppRepository\\Packages\\Microsoft.Windows.Cortana_1.11.6.17763_neutral_neutral_cw5n1h2txyewy\\ActivationStore.dat
0,0x8f870b87c490,\\Windows\\System32\\Windows.Storage.ApplicationData.dll
0,0x8f870b87c620,\\Users\\alice\\AppData\\Local\\Packages\\Microsoft.Windows.ShellExperienceHost_cw5n1h2txyewy\\Settings\\settings.dat.LOG1
0,0x8f870b87c7b0,\\Users\\alice\\AppData\\Local\\Packages\\Microsoft.Windows.ShellExperienceHost_cw5n1h2txyewy\\Settings\\settings.dat.LOG2
0,0x8f870b87c940,\\Windows\\rescache\\_merged\\574871443\\2599736891.pri
0,0x8f870b87cad0,\\$Directory
0,0x8f870b87cc60,\\$Directory
0,0x8f870b87d110,\\Users\\alice\\AppData\\Local\\Packages\\Microsoft.Windows.ShellExperienceHost_cw5n1h2txyewy\\Settings\\settings.dat
0,0x8f870b87d2a0,\\Windows\\System32\\biwinrt.dll
0,0x8f870b87d5c0,\\Windows\\System32\\ActionMgr.dll
0,0x8f870b87d750,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-Store%4Operational.evtx
0,0x8f870b87d8e0,\\Windows\\SystemApps\\Microsoft.Windows.Cortana_cw5n1h2txyewy
0,0x8f870b87da70,\\Sessions\\1\\AppContainerNamedObjects\\S-1-15-2-1861897761-1695161497-2927542615-642690995-327840285-2659745135-2630312742
0,0x8f870b87dc00,\\$Directory
0,0x8f870b87dd90,\\Windows\\System32\\en-US\\InputSwitch.dll.mui
0,0x8f870b87e3d0,\\$Directory
0,0x8f870b87e880,\\$Directory
0,0x8f870b87ea10,\\Windows\\SystemResources\\Windows.UI.ShellCommon\\pris\\Windows.UI.ShellCommon.en-US.pri
0,0x8f870b87eba0,\\$Directory
0,0x8f870b87ed30,\\Windows\\SystemApps\\Microsoft.Windows.Cortana_cw5n1h2txyewy\\SearchUI.exe
0,0x8f870b87eec0,\\Windows\\SystemResources\\Windows.UI.ShellCommon\\Windows.UI.ShellCommon.pri
0,0x8f870b87f1e0,\\Windows\\Fonts\\segoeuib.ttf
0,0x8f870b87f500,\\Users\\alice\\AppData\\Local\\Packages\\Microsoft.Windows.Cortana_cw5n1h2txyewy\\Settings\\settings.dat.LOG2
0,0x8f870b87f690,\\Windows\\rescache\\_merged\\973922764\\2513055269.pri
0,0x8f870b87f820,\\Windows\\Fonts\\segoeui.ttf
0,0x8f870b87f9b0,\\Users\\alice\\AppData\\Local\\Packages\\Microsoft.Windows.Cortana_cw5n1h2txyewy\\Settings\\settings.dat.LOG1
0,0x8f870b87fb40,\\Windows\\System32\\RuntimeBroker.exe
0,0x8f870b87fcd0,\\$Directory
0,0x8f870b87fe60,\\$Directory
0,0x8f870b880180,\\Windows\\System32\\Speech_OneCore\\common\\sapi_onecore.dll
0,0x8f870b880310,\\Windows\\System32\\en-US\\windows.ui.xaml.dll.mui
0,0x8f870b8804a0,\\Windows\\System32\\en-US\\winnlsres.dll.mui
0,0x8f870b880630,\\Users\\alice\\AppData\\Local\\Packages\\Microsoft.Windows.ShellExperienceHost_cw5n1h2txyewy\\TempState\\TileCache_100_0_Header.bin
0,0x8f870b8807c0,\\Windows\\SystemApps\\Microsoft.Windows.Cortana_cw5n1h2txyewy\\resources.pri
0,0x8f870b880950,\\Windows\\System32\\Windows.Web.Http.dll
0,0x8f870b880e00,\\$Directory
0,0x8f870b8812b0,\\Windows\\System32\\fontgroupsoverride.dll
0,0x8f870b881440,\\Windows\\SystemApps\\Microsoft.Windows.Cortana_cw5n1h2txyewy\\pris\\resources.en-US.pri
0,0x8f870b8815d0,\\CMApi
0,0x8f870b881760,\\CMApi
0,0x8f870b8818f0,\\Windows\\Fonts\\mmrtext.ttf
0,0x8f870b881c10,\\Users\\alice\\AppData\\Local\\Packages\\Microsoft.Windows.Cortana_cw5n1h2txyewy\\Settings\\settings.dat
0,0x8f870b881da0,\\Windows\\System32\\ConstraintIndex.Search.dll
0,0x8f870b8820c0,\\Windows\\Fonts\\segmdl2.ttf
0,0x8f870b8823e0,\\Windows\\Fonts\\segoeuisl.ttf
0,0x8f870b882570,\\Windows\\System32\\en-US\\stobject.dll.mui
0,0x8f870b882890,\\Windows\\SystemApps\\Microsoft.Windows.Cortana_cw5n1h2txyewy\\Assets\\HCWhite_Cortana_TraySearchBox_Glyph_100.png
0,0x8f870b882a20,\\Windows\\System32\\RTMediaFrame.dll
0,0x8f870b882bb0,\\Windows\\System32\\Windows.UI.Input.Inking.dll
0,0x8f870b882d40,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-ShellCommon-StartLayoutPopulation%4Operational.evtx
0,0x8f870b882ed0,\\$ConvertToNonresident
0,0x8f870b883380,\\Windows\\WinSxS\\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.17763.737_none_05b6437c071e554b
0,0x8f870b883510,\\$Directory
0,0x8f870b8836a0,\\Dev\\Query
0,0x8f870b883830,\\CMNotify
0,0x8f870b8839c0,\\Users\\alice\\AppData\\Local\\Packages\\Microsoft.Windows.ShellExperienceHost_cw5n1h2txyewy\\TempState\\TileCache_100_0_Data.bin
0,0x8f870b883b50,\\Windows\\Fonts\\times.ttf
0,0x8f870b883e70,\\Windows\\WinSxS\\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.17763.737_none_05b6437c071e554b
0,0x8f870b884190,\\Windows\\System32\\en-US\\windows.storage.dll.mui
0,0x8f870b884320,\\CMApi
0,0x8f870b884960,\\Windows\\System32\\RuntimeBroker.exe
0,0x8f870b884af0,\\Windows\\System32\\RstrtMgr.dll
0,0x8f870b884c80,\\Windows\\System32
0,0x8f870b884e10,\\Windows\\System32\\batmeter.dll
0,0x8f870b8852c0,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-Known Folders API Service.evtx
0,0x8f870b885450,\\Windows\\System32\\stobject.dll
0,0x8f870b8855e0,\\Dev\\Query
0,0x8f870b885770,\\Dev\\Query
0,0x8f870b885900,\\Users\\alice\\AppData\\Roaming\\Microsoft\\Internet Explorer\\Quick Launch\\User Pinned
0,0x8f870b885a90,\\Dev\\Query
0,0x8f870b885c20,\\Windows\\Fonts\\segoeuib.ttf
0,0x8f870b885db0,\\Windows\\System32\\DXP.dll
0,0x8f870b8860d0,\\Windows\\System32\\Windows.UI.Shell.dll
0,0x8f870b886260,\\Windows\\System32\\en-US\\kernel32.dll.mui
0,0x8f870b8863f0,\\Windows\\System32\\shdocvw.dll
0,0x8f870b886580,\\Windows\\System32\\PortableDeviceTypes.dll
0,0x8f870b8868a0,\\Windows\\Fonts\\segoeui.ttf
0,0x8f870b886a30,\\Dev\\Query
0,0x8f870b886d50,\\Windows\\SysWOW64\\en-US\\rpcrt4.dll.mui
0,0x8f870b886ee0,\\$Directory
0,0x8f870b887200,\\Windows\\System32\\Windows.Cortana.OneCore.dll
0,0x8f870b887520,\\lsass
0,0x8f870b8876b0,\\Windows\\System32\\Windows.Internal.Shell.Broker.dll
0,0x8f870b887cf0,\\Dev\\Query
0,0x8f870b887e80,\\Users\\alice\\AppData\\Local\\Microsoft\\Windows\\Explorer\\iconcache_16.db
0,0x8f870b888330,\\Windows\\System32\\en-US\\sechost.dll.mui
0,0x8f870b888650,\\Windows\\System32\\en-US\\ieframe.dll.mui
0,0x8f870b8887e0,\\Program Files (x86)\\Mozilla Firefox\\firefox.exe
0,0x8f870b888970,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-DataIntegrityScan%4Admin.evtx
0,0x8f870b888c90,\\Program Files (x86)\\Mozilla Firefox
0,0x8f870b888e20,\\Windows\\System32\\ActionCenter.dll
0,0x8f870b889140,\\Windows\\System32\\Windows.Cortana.ProxyStub.dll
0,0x8f870b889460,\\Windows\\SysWOW64\\en-US\\user32.dll.mui
0,0x8f870b889780,\\Windows\\System32\\pnidui.dll
0,0x8f870b889910,\\Windows\\System32\\en-US\\sndvolsso.dll.mui
0,0x8f870b889c30,\\gecko.4588.4528.12422052911889173151
0,0x8f870b889dc0,\\CMNotify
0,0x8f870b88a0e0,\\CMNotify
0,0x8f870b88a400,\\CMNotify
0,0x8f870b88a590,\\ProgramData\\Microsoft\\Windows\\AppRepository\\StateRepository-Machine.srd
0,0x8f870b88a720,\\Windows\\System32\\en-US\\ESENT.dll.mui
0,0x8f870b88a8b0,\\CMNotify
0,0x8f870b88abd0,\\Windows\\System32\\en-US\\KernelBase.dll.mui
0,0x8f870b88aef0,\\Windows\\System32\\EthernetMediaManager.dll
0,0x8f870b88b210,\\Windows\\System32\\Windows.ApplicationModel.Background.TimeBroker.dll
0,0x8f870b88b3a0,\\gecko.4588.4528.12422052911889173151
0,0x8f870b88b530,\\Users\\alice\\AppData\\Roaming\\Microsoft\\Internet Explorer\\Quick Launch\\User Pinned
0,0x8f870b88b6c0,\\Windows\\Fonts\\YuGothB.ttc
0,0x8f870b88b850,\\Windows\\System32\\Syncreg.dll
0,0x8f870b88c1b0,\\Windows\\Fonts\\tahoma.ttf
0,0x8f870b88c4d0,\\Windows\\WinSxS\\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.17763.737_none_05b6437c071e554b
0,0x8f870b88c7f0,\\Windows\\System32\\bthprops.cpl
0,0x8f870b88cca0,\\Windows\\WinSxS\\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.17763.737_none_05b6437c071e554b
0,0x8f870b88ce30,\\Windows\\System32\\srchadmin.dll
0,0x8f870b88d2e0,\\Windows\\System32\\CapabilityAccessManager.dll
0,0x8f870b88d470,\\CMNotify
0,0x8f870b88d600,\\Windows\\System32\\NetworkUXBroker.dll
0,0x8f870b88d790,\\Windows\\System32\\en-US\\pnidui.dll.mui
0,0x8f870b88d920,\\Endpoint
0,0x8f870b88dab0,\\Windows\\SysWOW64\\ntshrui.dll
0,0x8f870b88dc40,\\Users\\alice\\AppData\\Local\\ConnectedDevicesPlatform\\L.alice\\ActivitiesCache.db
0,0x8f870b88e0f0,\\$Directory
0,0x8f870b88e410,\\Users\\alice\\AppData\\Local\\ConnectedDevicesPlatform\\L.alice\\ActivitiesCache.db-wal
0,0x8f870b88e8c0,\\Windows\\System32\\en-US\\crypt32.dll.mui
0,0x8f870b88ea50,\\$Directory
0,0x8f870b88ebe0,\\ProgramData\\Microsoft\\Windows\\Start Menu
0,0x8f870b88ed70,\\Users\\alice\\AppData\\Roaming\\Microsoft\\Windows\\Start Menu\\Programs
0,0x8f870b88f090,\\Windows\\WinSxS\\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.17763.737_none_05b6437c071e554b
0,0x8f870b88f220,\\ProgramData\\Microsoft\\Windows\\Start Menu\\Programs
0,0x8f870b88f3b0,\\ProgramData\\Microsoft\\Windows\\Start Menu\\Programs
0,0x8f870b88f540,\\Windows\\WinSxS\\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.17763.737_none_05b6437c071e554b
0,0x8f870b88f6d0,\\CMNotify
0,0x8f870b88f860,\\gecko.4588.4528.8264248096046513773
0,0x8f870b88fb80,\\CMNotify
0,0x8f870b88fd10,\\Windows\\SysWOW64\\srvcli.dll
0,0x8f870b88fea0,\\ProgramData\\Microsoft\\Windows\\Start Menu
0,0x8f870b8901c0,\\Users\\alice\\AppData\\Local\\Mozilla\\Firefox\\Profiles\\31zc8wes.default-release-1725058008378\\suggest.sqlite-wal
0,0x8f870b890350,\\Users\\alice\\AppData\\Roaming\\Microsoft\\Windows\\Start Menu\\Programs
0,0x8f870b8904e0,\\Users\\alice\\AppData\\Roaming\\Microsoft\\Windows\\Start Menu
0,0x8f870b890670,\\Users\\alice\\AppData\\Roaming\\Microsoft\\Windows\\Start Menu
0,0x8f870b890800,\\Windows\\System32\\Windows.Storage.Search.dll
0,0x8f870b890990,\\Users\\alice\\AppData\\Local\\Microsoft\\Windows\\Burn
0,0x8f870b890b20,\\Users\\alice\\AppData\\Local\\Microsoft\\Windows\\Burn
0,0x8f870b890e40,\\Users\\alice\\AppData\\Local\\Mozilla\\Firefox\\Profiles\\31zc8wes.default-release-1725058008378\\suggest.sqlite-shm
0,0x8f870b891160,\\Windows\\System32\\en-US\\KernelBase.dll.mui
0,0x8f870b8912f0,\\Windows\\SysWOW64\\avrt.dll
0,0x8f870b891480,\\Windows\\System32\\en-US\\bthprops.cpl.mui
0,0x8f870b8917a0,\\Windows\\System32\\imapi2.dll
0,0x8f870b891ac0,\\Windows\\WinSxS\\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.17763.737_none_05b6437c071e554b
0,0x8f870b891c50,\\Program Files (x86)\\Mozilla Firefox
0,0x8f870b892a60,\\Windows\\System32\\Windows.ApplicationModel.Background.SystemEventsBroker.dll
0,0x8f870b8933c0,\\CMApi
0,0x8f870b893550,\\CMApi
0,0x8f870b893870,\\Windows\\Fonts\\georgia.ttf
0,0x8f870b894360,\\CMApi
0,0x8f870b8944f0,\\$ConvertToNonresident
0,0x8f870b894680,\\Windows\\System32\\en-US\\propsys.dll.mui
0,0x8f870b8949a0,\\Windows\\System32\\en-US\\windows.storage.dll.mui
0,0x8f870b894b30,\\;:000000000006e0f6\\ML-REFVM-433106\\USERS
0,0x8f870b895170,\\CMApi
0,0x8f870b895300,\\Users\\alice\\AppData\\Local\\Mozilla\\Firefox\\Profiles\\31zc8wes.default-release-1725058008378\\suggest.sqlite
0,0x8f870b8957b0,\\Windows\\System32\\en-US\\explorerframe.dll.mui
0,0x8f870b895df0,\\Windows\\System32\\en-US\\setupapi.dll.mui
0,0x8f870b8962a0,\\Windows
0,0x8f870b896430,\\Program Files (x86)\\Mozilla Firefox
0,0x8f870b896750,\\Program Files (x86)\\Mozilla Firefox\\mozavcodec.dll
0,0x8f870b896c00,\\gecko.4588.4528.8264248096046513773
0,0x8f870b897240,\\CMApi
0,0x8f870b897ba0,\\Program Files (x86)\\Mozilla Firefox
0,0x8f870b897ec0,\\Program Files (x86)\\Mozilla Firefox\\firefox.exe
0,0x8f870b8989b0,\\Windows\\System32\\en-US\\shell32.dll.mui
0,0x8f870b898b40,\\LOCAL\\cubeb-pipe-4588-15
0,0x8f870b898e60,\\Windows\\WinSxS\\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.17763.737_none_05b6437c071e554b
0,0x8f870b899180,\\Windows\\Fonts\\arialbd.ttf
0,0x8f870b8994a0,\\CMApi
0,0x8f870b8997c0,\\Windows\\System32\\en-US\\wininet.dll.mui
0,0x8f870b899ae0,\\Windows\\SysWOW64\\thumbcache.dll
0,0x8f870b899c70,\\Windows\\System32\\en-US\\dui70.dll.mui
0,0x8f870b89a120,\\Windows\\System32\\C_1255.NLS
0,0x8f870b89a2b0,\\Windows\\WinSxS\\amd64_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.17763.737_none_36a1366161b0cf19
0,0x8f870b89a440,\\LOCAL\\cubeb-pipe-4588-15
0,0x8f870b89a5d0,\\Windows\\System32\\UIRibbonRes.dll
0,0x8f870b89b250,\\Windows\\System32\\RuntimeBroker.exe
0,0x8f870b89b570,\\Windows\\System32\\fdProxy.dll
0,0x8f870b89ba20,\\Windows\\WinSxS\\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.17763.737_none_05b6437c071e554b
0,0x8f870b89bbb0,\\Windows\\System32\\en-US\\propsys.dll.mui
0,0x8f870b89bd40,\\Windows\\SysWOW64\\cldapi.dll
0,0x8f870b89c1f0,\\Windows\\Fonts\\lucon.ttf
0,0x8f870b89c380,\\Windows\\Fonts\\StaticCache.dat
0,0x8f870b89c9c0,\\Windows\\Fonts\\tahoma.ttf
0,0x8f870b89d190,\\Windows\\SysWOW64\\fltLib.dll
0,0x8f870b89d7d0,\\MmThread
0,0x8f870b89d960,\\Windows\\System32\\en-US\\user32.dll.mui
0,0x8f870b89daf0,\\Windows\\Fonts\\times.ttf
0,0x8f870b89de10,\\Windows\\System32\\en-US\\mpr.dll.mui
0,0x8f870b89e2c0,\\Windows\\System32\\en-US\\NetworkExplorer.dll.mui
0,0x8f870b89e5e0,\\Windows\\System32\\en-US\\winmm.dll.mui
0,0x8f870b89e770,\\LOCAL\\cubeb-pipe-4588-1
0,0x8f870b89f3f0,\\Windows\\System32\\en-US\\mswsock.dll.mui
0,0x8f870b89fa30,\\LOCAL\\cubeb-pipe-4588-1
0,0x8f870b89fd50,\\gecko.4588.4528.14296031088863516176
0,0x8f870b89fee0,\\Windows\\System32\\en-US\\wshqos.dll.mui
0,0x8f870b8a0390,\\Users\\alice\\Desktop
0,0x8f870b8a0520,\\Windows\\Fonts\\arial.ttf
0,0x8f870b8a11a0,\\LOCAL\\cubeb-pipe-4588-2
0,0x8f870b8a1330,\\Windows\\System32\\Windows.Cortana.Desktop.dll
0,0x8f870b8a1650,\\LOCAL\\cubeb-pipe-4588-2
0,0x8f870b8a1b00,\\Windows\\System32\\das.dll
0,0x8f870b8a22d0,\\Windows\\ShellComponents\\TaskFlowUI.dll
0,0x8f870b8a2c30,\\Windows\\ShellExperiences\\TileControl.dll
0,0x8f870b8a2dc0,\\Windows\\System32\\en-US\\winnlsres.dll.mui
0,0x8f870b8a3270,\\Windows\\System32\\en-US\\KernelBase.dll.mui
0,0x8f870b8a3400,\\Windows\\Fonts\\segoeui.ttf
0,0x8f870b8a3590,\\Windows\\ShellComponents\\WindowsInternal.ComposableShell.Experiences.Switcher.dll
0,0x8f870b8a3d60,\\$ConvertToNonresident
0,0x8f870b8a4210,\\Users\\alice\\AppData\\Roaming\\Mozilla\\Firefox\\Profiles\\31zc8wes.default-release-1725058008378\\domain_to_categories.sqlite
0,0x8f870b8a4b70,\\Windows\\Fonts\\timesbd.ttf
0,0x8f870b8a4d00,\\Windows\\Fonts\\timesbd.ttf
0,0x8f870b8a5340,\\Windows\\Fonts\\times.ttf
0,0x8f870b8a5ca0,\\Program Files (x86)\\Mozilla Firefox\\firefox.exe
0,0x8f870bba5370,\\Windows\\System32\\winevt\\Logs\\State.ev
0,0x8f870bba5500,\\Users\\alice\\AppData\\Roaming\\Microsoft\\Windows\\Libraries
0,0x8f870bba5690,
0,0x8f870bba5b40,\\Program Files\\SplunkUniversalForwarder\\etc\\apps\\splunk_ingest_actio
0,0x8f870bba5cd0,\\$ConvertToNonresident
0,0x8f870bba5e60,\\Program Files\\SplunkUniversalForwarder\\var\\lib\\splunk\\persistentstorage\\WinEventLog\\C__Windows_System32_Winevt_Logs_Microsoft-Windows-Sysmon_4Operational_evtx_checkpoint.tmp
0,0x8f870bba6180,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-Shell-ConnectedAccountState%4ActionCenter.evtx
0,0x8f870bba6310,\\$Directory
0,0x8f870bba64a0,\\Windows\\System32\\en-US\\ole32.dll.mui
0,0x8f870bba6630,\\Windows\\System32\\chartv.dll
0,0x8f870bba67c0,\\$Directory
0,0x8f870bba6950,\\Program Files\\AccessData\\FTK Imager\\FTK Imager.exe
0,0x8f870bba6ae0,ꌊ
0,0x8f870bba6c70,\\$Directory
0,0x8f870bba6e00,\\$Directory
0,0x8f870bba7120,
0,0x8f870bba72b0,\\Windows\\WinSxS\\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.17763.737_none_05b6437c071e554b
0,0x8f870bba75d0,\\Windows\\SysWOW64\\cmd.exe
0,0x8f870bba7760,܎ĸ
0,0x8f870bba78f0,\\CMNotify
0,0x8f870bba7a80,\\Windows\\WinSxS\\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.17763.737_none_05b6437c071e554b
0,0x8f870bba7c10,\\Users\\alice\\AppData\\Local\\Mozilla\\Firefox\\Profiles\\31zc8wes.default-release-1725058008378\\cache2\\entries\\D199C016F57E5A1008232882F5520FDDD1D77CF1
0,0x8f870bba7da0,\\Users\\alice\\AppData\\Roaming\\Microsoft\\Windows\\Libraries
0,0x8f870bba80c0,\\Program Files\\AccessData\\FTK Imager\\langs\\ptb_adencrypt.dll
0,0x8f870bba9830,\\Users\\alice\\AppData\\Local\\Microsoft\\Windows\\Explorer\\iconcache_idx.db
0,0x8f870bbaaaf0,\\LOCAL\\cubeb-pipe-4588-7
0,0x8f870bbab2c0,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-UserPnp%4ActionCenter.evtx
0,0x8f870bbab450,\\Windows\\SysWOW64\\uxtheme.dll
0,0x8f870bbab5e0,\\Windows\\SysWOW64\\ntmarta.dll
0,0x8f870bbacee0,\\CMNotify
0,0x8f870bbae970,\\Windows\\System32\\framedynos.dll
0,0x8f870bbaf5f0,\\Windows\\System32\\werconcpl.dll
0,0x8f870bbafdc0,\\Users\\alice\\AppData\\Local\\Microsoft\\Windows\\Explorer\\iconcache_16.db
0,0x8f870bbb00e0,\\Users\\alice\\AppData\\Local\\Microsoft\\Windows\\Explorer\\iconcache_idx.db
0,0x8f870bbb08b0,\\Users\\alice\\AppData\\Local\\Microsoft\\Windows\\Explorer\\iconcache_16.db
0,0x8f870bbb0a40,䍂
0,0x8f870bbb1210,\\Windows\\System32\\pcadm.dll
0,0x8f870bbb16c0,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-StorageSpaces-ManagementAgent%4WHC.evtx
0,0x8f870bbb19e0,\\Users\\alice\\AppData\\Local\\Microsoft\\Windows\\Explorer\\iconcache_48.db
0,0x8f870bbb3600,\\Program Files\\AccessData
0,0x8f870bbb3c40,\\srvsvc
0,0x8f870bbb4730,\\Windows\\System32\\ieframe.dll
0,0x8f870bbb48c0,\\Users\\alice\\AppData\\Local\\Microsoft\\Windows\\Explorer\\iconcache_32.db
0,0x8f870bbb4a50,\\Program Files\\AccessData\\FTK Imager\\FTK Imager.exe
0,0x8f870bbb53b0,\\Endpoint
0,0x8f870bbb5b80,\\Windows\\System32\\msvcr120_clr0400.dll
0,0x8f870bbb6350,\\Windows\\Fonts\\times.ttf
0,0x8f870bbb6670,\\Windows\\System32\\winevt\\Logs\\Parameters.evtx
0,0x8f870bbb6990,\\Windows\\Fonts\\tahomabd.ttf
0,0x8f870bbb7160,\\Windows\\System32\\en-US\\cmd.exe.mui
0,0x8f870bbb72f0,\\$Directory
0,0x8f870bbb7480,\\Users\\Public\\desktop.ini
0,0x8f870bbb7610,\\Users\\alice\\AppData\\Roaming\\Microsoft\\Internet Explorer\\Quick Launch\\User Pinned\\TaskBar\\Command Prompt.lnk
0,0x8f870bbb77a0,\\Users\\alice\\AppData\\Local\\Microsoft\\Windows\\Explorer\\iconcache_32.db
0,0x8f870bbb7930,\\Program Files\\AccessData\\FTK Imager\\ADIsoDLL.dll
0,0x8f870bbb7ac0,\\Windows\\System32\\fdPHost.dll
0,0x8f870bbb7c50,\\ProgramData\\Microsoft\\Windows\\Start Menu\\Programs\\Accessories\\desktop.ini
0,0x8f870bbb7de0,\\Windows\\WinSxS\\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.17763.737_none_05b6437c071e554b
0,0x8f870bbb8100,\\Program Files\\AccessData\\FTK Imager\\LMS.dll
0,0x8f870bbb8290,\\Program Files\\AccessData\\FTK Imager\\mfc140u.dll
0,0x8f870bbb8420,\\Endpoint
0,0x8f870bbb8740,\\Program Files\\AccessData\\FTK Imager\\ADIsoDLL.dll
0,0x8f870bbb88d0,\\Program Files\\AccessData\\FTK Imager\\LMS-FS.dll
0,0x8f870bbb8a60,\\Program Files\\AccessData\\FTK Imager\\adencrypt.dll
0,0x8f870bbb8bf0,\\Program Files\\AccessData\\FTK Imager\\boost_regex-vc140-mt-1_59.dll
0,0x8f870bbb8d80,\\Program Files\\AccessData\\FTK Imager\\adfs_globals.dll
0,0x8f870bbb90a0,\\Windows\\System32\\efscore.dll
0,0x8f870bbb9230,\\Program Files\\AccessData\\FTK Imager\\libeay32.dll
0,0x8f870bbb93c0,\\Windows\\SysWOW64\\sfc_os.dll
0,0x8f870bbb9550,\\Program Files\\AccessData\\FTK Imager\\adfbfs_globals.dll
0,0x8f870bbb96e0,\\Users\\alice\\Desktop\\Tools - Shortcut.lnk
0,0x8f870bbb9870,\\Program Files\\AccessData\\FTK Imager\\vcruntime140.dll
0,0x8f870bbb9a00,\\Program Files\\AccessData\\FTK Imager\\adtz_globals.dll
0,0x8f870bbb9b90,\\Program Files\\SplunkUniversalForwarder\\var\\log\\splunk\\splunkd.log
0,0x8f870bbba1d0,\\Endpoint
0,0x8f870bbbae50,\\Endpoint
0,0x8f870bbbb300,\\Users\\alice\\AppData\\Local\\Microsoft\\Windows\\Explorer\\iconcache_48.db
0,0x8f870bbbb490,\\$Directory
0,0x8f870bbbb620,\\Endpoint
0,0x8f870bbbb7b0,\\Users\\alice\\AppData\\Local\\Microsoft\\Windows\\Explorer\\iconcache_idx.db
0,0x8f870bbbb940,\\Windows\\System32\\ieframe.dll
0,0x8f870bbbbad0,\\Program Files\\AccessData\\FTK Imager\\ad_globals.dll
0,0x8f870bbbbc60,\\Users\\alice\\AppData\\Local\\Microsoft\\Windows\\Explorer\\iconcache_32.db
0,0x8f870bbbbdf0,\\SwDevice
0,0x8f870bbbc110,\\Windows\\System32\\en-US\\NetworkItemFactory.dll.mui
0,0x8f870bbbc5c0,\\Windows\\SysWOW64\\en-US\\apphelp.dll.mui
0,0x8f870bbbc750,\\Program Files\\AccessData\\FTK Imager\\libbfio.dll
0,0x8f870bbbc8e0,\\Users\\alice\\AppData\\Local\\Microsoft\\Windows\\Explorer\\iconcache_16.db
0,0x8f870bbbcc00,\\Endpoint
0,0x8f870bbbd240,\\Users\\alice\\AppData\\Local\\Microsoft\\Windows\\Explorer\\iconcache_idx.db
